Product ID,Product Name,Price,Images,About this Item
B0CLY7L2BM,Hisense 108 cm (43 inches) 4K Ultra HD Smart QLED TV 43E7K (Black),"₹24,999",https://m.media-amazon.com/images/I/71VCUXk4ZkL._AC_UY218_.jpg," Resolution : 4K Ultra HD (3840x2160) | Refresh Rate : 60 Hert | ALLM VRR 48-60 Hz Supported Connectivity: 3 HDMI ports to connect set-top box, Blu Ray players, gaming console (HDMI 1 eARC supported) | 2 USB 2.0 port to connect hard drives and other USB devices | Dual-band Wi-Fi | Bluetooth Sound : Powerful 24 Watts Output speakers | Dolby Atmos for remarkable sound quality Smart TV features: Auto Low Latency Mode for VRR | Quad-core processor |Supported Apps: Netflix, Youtube, JioCinema, Prime Video etc. Display : 90% DCI-P3 Wide Colour Gamut| Bezel-less Floating Display Design| VRR& ALLM | Dolby Vision, HDR10, HLG | 1 Billion Colours | MEMC Warranty Information: 2 year warranty provided by the manufacturer from date of purchase › See more product details"
B0C3RXSTD1,Hisense 108 cm (43 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 43A6K (Gray),"₹23,999",https://m.media-amazon.com/images/I/71XAVZfelyL._AC_UY218_.jpg," Resolution : 4K Ultra HD (3840x2160) | Refresh Rate : 120 High Refresh Rate | ALLM VRR Supported | Bezel-less Design Connectivity: 3 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices | Dual-band Wi-Fi | Bluetooth 5.1 Sound : 24 Watts Output | Dolby Atmos | Dolby Digital Smart TV features: Google TV | Watchlist | Google Assistant | Far Field Vioce Control | Chromecast, Miracast, DLNA | Auto Low Latency Mode for VRR | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now Display :10 bit Panel | Bezel-less Floating Display Design | ALLM | Decoding of Dolby Vision, HDR10, HLG | 1 Billion Colours | MEMC Warranty Information：2 year warranty provided by the manufacturer from date of purchase › See more product details"
B09MLRGSYH,Hisense 305 cm (120 inches) Trichrom ALR Screen Series 4K Ultra HD Smart Laser TV 120L9G (Black),No price,https://m.media-amazon.com/images/I/71RZ-V3NZFL._AC_UY218_.jpg," RGB Triple Colour Laser Light Source | 107% Wide Colour Gamut | TUV Eye Protection | ARC supported |VIDAA OS, Designed specifically for Televisions: Fast, Simple & Easy, Customizable | Quick Remote | App Store | Netflix | Prime Video | Yupp TV | Hungama & more › See more product details"
B0CCYM5LGZ,Acer 139 cm (55 inches) H PRO Series 4K Ultra HD Smart LED Google TV AR55GR2851UDPRO (Black),"₹35,999",https://m.media-amazon.com/images/I/81+QDzzeWXL._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 Hertz | 178 Degree wide viewing angle Connectivity: Dual band Wifi | 2 way Bluetooth | HDMI ports 2.1 x 3 (HDMI 1 supports eARC) to connect personal computer, laptop, set top box, Blu-ray speakers or a gaming console | USB ports 2.0 x 1, 3.0 x 1 to connect hard drives or other USB device Sound: 76 Watts PRO Speakers | Dolby Atmos | Dual Amplifier | Dual Woofer | Dual Tweeter Smart Tv Features: Google TV | Content Recommendations | Watchlist | Personal Profile | Google Assistant | Chromecast built-in | Voice enabled Smart Remote | Hotkeys for Quick Access - Netflix, Prime Video, YouTube, Disney+Hotstar | 5 Picture Mode | 2GB RAM | 16GB Storage | 64bit Quad Core Processor Display: 4K HDR | HDR10 with HLG | Dolby Vision | 4K Upscaling | MEMC | Dynamic Signal Calibration | Black Level Augmentation | 1.07 Billion Colours | Wide Colour Gamut | Super Brightness | Micro Dimming | Blue Light Reduction | 178 Degree Wide Viewing Angle Warranty Information: 1 year comprehensive warranty and 2 years panel warranty provided by the manufacturer from date of purchase › See more product details"
B0BRNKSTV3,Vu 108 cm (43 inches) The GloLED 84 Watt DJ Sound Series 4K Smart Google TV 43GloLED (Grey),"₹29,999",https://m.media-amazon.com/images/I/71kNYQrbZLL._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840x2160) | Refresh Rate: 60 hertz | 178 Degree wide viewing angle Connectivity: 3 HDMI ports to connect set top box, Blue Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices | 2.4/5GHz WiFi | HDMI CEC & eARC/ARC | Bluetooth 5.1 Sound : 84 Watt DJ Sound | Built-in Subwoofer | Dolby Atmos | Surround Sound | Bass Boost Smart TV Features : Google TV | Watchlist | Kids Mode | Google play store | ActiVoice Remote Control | Chromecast Built-In Display : 4K Glo Panel I 94% NTSC Color Volume I Dolby Vision I HDR10+ I HLG I AI PQ Engine I Dynamic Backlight Control I Ambient Light Sensor I MEMC I Motion Enhancement I Digital Noise Reduction I Active Contrast I Advanced Cricket Mode I Cinema Mode I VRR I ALLM I Game Mode Warranty Information: 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase › See more product details"
B0C4YDM359,Acer 139 cm (55 inches) Advanced I Series 4K Ultra HD Smart LED Google TV AR55GR2851UDFL (Black),"₹32,999",https://m.media-amazon.com/images/I/71DGhNHPyeL._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840x2160) | Refresh Rate: 60 Hertz | 178 Degree wide viewing angle Connectivity: Dual band Wifi | 2 way Bluetooth | HDMI ports 2.1 x 3 (HDMI 1 supports eARC) to connect personal computer, laptop, set top box, Blu-ray speakers or a gaming console | USB ports 2.0 x 1, 3.0 x 1 to connect hard drives or other USB device Sound: 36 Watts Output | Dolby Atmos | High Fidelity Speakers | 5 Sound Modes - Stadium, Standard, Movie, Music, Speech Smart Tv Features: Google TV | Content Recommendations | Watchlist | Personal Profile | Google Assistant | Chromecast built-in | Voice enabled Smart Remote | Hotkeys for Quick Access - Netflix, Prime Video, YouTube, Disney+Hotstar | 5 Picture Mode | 2GB RAM | 16GB Storage | 64bit Quad Core Processor Display : Dolby Vision | MEMC | 1.07 Billion colours | Wide Colour Gamut | Intelligent Frame Stabilization Engine | Dynamic Signal Calibration | HDR10 with HLG | UHD Upscaling | Super Brightness | Micro Dimming | Blue Light Reduction | 178 degree Wide viewing angle Warranty Information: 1 year comprehensive warranty provided by the manufacturer from date of purchase › See more product details"
B0B9XLX8VR,Vu 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),"₹37,999",https://m.media-amazon.com/images/I/71ep8pVlgyL._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840x2160) | Refresh Rate: 60 hertz | 178 Degree wide viewing angle Connectivity: 3 HDMI ports to connect set top box, Blue Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices | 2.4/5GHz WiFi | HDMI CEC & eARC/ARC | Bluetooth 5.1 Sound : 104 Watt DJ Sound | Built-in Subwoofer | Dolby Atmos | Full range 4 Speaker | 1 Subwoofer | Surround Sound | Bass Boost Smart TV Features : Google TV | Watchlist | Kids Mode | Google play store | Handsfree Mic | ActiVoice Remote Control | Hotkeys on Remote Control | Chromecast Built-In Display : 4K Glo PanelI94% NTSC Color VolumeIDolby Vision IQIHDR10+IHLGIAI PQ EngineIDynamic Backlight ControlIAmbient Light SensorIMEMCIMotion EnhancementIDigital Noise ReductionIActive ContrastIAdvanced Cricket ModeICinema Mode IVRRIALLMIGame ModeIResolution 3840 x 2160 Warranty Information: 1-year warranty provided by the manufacturer from date of purchase › See more product details"
B0C4YF5GPN,Acer 100 cm (40 inches) Advanced I Series Full HD Smart LED Google TV AR40GR2841FDFL (Black),"₹17,999",https://m.media-amazon.com/images/I/5126gXnEjFL._AC_UY218_.jpg," Resolution: Full HD (1920 x 1080) | Refresh Rate: 60 Hertz | 178 Degree wide viewing angle Connectivity: 2 HDMI ports to connect set top box, Blu-ray speakers or gaming console | 2 USB ports to connect hard drives or other USB devices | 2 Way Bluetooth 5.0 | Dual Band Wi-Fi Sound: 30 Watts Sound Output | Dolby Audio | 5 Sound Modes - Stadium, Standard, Movie, Music, Speech Smart Tv Features: Google TV | Content Recommendations | Watchlist | Personal Profile | Google Assistant | Chromecast built-in | Voice enabled Smart Remote | Hotkeys for Quick Access - Netflix, Prime Video, YouTube, Disney+Hotstar | 5 Picture Mode | 1.5GB RAM | 16GB Storage | 64bit Quad Core Processor Display: Full HD | HDR10 | Dynamic Signal Calibration | Black Level Augmentation | 16.7 Million Colours | Wide Colour Gamut | Super Brightness | Micro Dimming | Blue Light Reduction | 178 Degree Wide Viewing Angle Warranty Information: 1 year comprehensive warranty from date of purchase › See more product details"
B0CH31V44H,MI 108 cm (43 inches) A Series Full HD Smart Google TV L43M8-5AIN (Black),"₹24,999",https://m.media-amazon.com/images/I/71UXTb93oZL._AC_UY218_.jpg," Resolution : Full HD (1920 x 1080) Resolution | Refresh Rate : 60 Hertz | Viewing angle : 178 degrees Connectivity: Dual Band Wi-Fi | 2 HDMI ports to connect set top box, Blu-ray speakers, or gaming console | 2 USB ports to connect hard drives and other USB devices | Bluetooth 5.0 | 3.5 mm jack | AV port| Ethernet Sound: 20 Watts Output | Dolby Audio | DTS-HD | DTS Virtual : X Smart TV Features: Google TV, Built-In WiFi, Chromecast built-in, 1.5GB RAM, 8GB ROM, Supported Apps: Netflix, Prime Video, YouTube, Zee5, etc.,ARC (Dolby Atmos Pass-through), ALLM (Auto Low Latency Mode), and Google Assistant Operation Display:Full HD | HDR 10 | Vivid Picture Engine Warranty Information: 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase › See more product details"
B0C7VWZJJH,Acer 80 cm (32 inches) V Series HD Ready Smart QLED Google TV AR32GR2841VQD (Black),"₹14,999",https://m.media-amazon.com/images/I/71Y9lb-wnhL._AC_UY218_.jpg," Resolution: QLED, HD Ready (1366x768) | Refresh Rate: 60 Hertz | 178 Degree wide viewing angle Connectivity: Dual band Wifi | 2 way Bluetooth | HDMI ports 1.4 x 2 (HDMI 1 supports ARC) to connect personal computer, laptop, set top box, Blu-ray speakers or a gaming console | USB ports 2.0 x 2 to connect hard drives or other USB device Sound: 30 Watts Output | High Fidelity Speakers with Dolby Audio | 5 Sound Modes - Stadium, Standard, Movie, Music, Speech Smart TV Features: Google TV | Content Recommendations | Watchlist | Personal Profile | Kids Profile | Google Assistant | Built-in Chromecast | Voice enabled Smart Remote | Hotkeys for Quick Access - Netflix, Prime Video, YouTube, Disney+Hotstar | Quad Core Processor 1.5GB RAM | 16GB Storage Display : QLED | HDR10 | 16.7 Million Colours | Intelligent Frame Stabilization Engine | Dynamic Signal Calibration | Super Brightness | Micro Dimming | Blue Light Reduction | 178 Degree Wide Viewing Angle Warranty Information: 2 year comprehensive warranty provided by the manufacturer from date of purchase › See more product details"
B0D1V9PM7D,Toshiba 108 cm (43 inches) 4K Ultra HD Smart QLED TV 43C450ME (Silver),"₹27,999",https://m.media-amazon.com/images/I/81ccUv3fepL._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840 x 2160) QLED TV | Refresh Rate: 60 hertz | HDR game mode with ALLM VRR Supported | Bezel-less Design Connectivity: 3 HDMI ports to connect set top box (HDMI 1 eARC supported) | 2 USB ports to connect hard drives and other USB devices | Built- in WiFi | Bluetooth 4.2 | Ethernet RJ45 | 3.5mm earphone Jack Sound: 24 Watts Audio Output | Dobly Atoms | Dolby MS12 Sound Processing | User Equalizer | MPEG-H Audio Smart TV Features: Vidaa TV | Built-in Vidaa Voice Control and Voice Assistant | Screen Sharing | Airplay | Built-in Amazon Alexa | Auto Low Latency Mode for VRR | AI Picture Quality | Supported Apps: Netflix, YouTube, Prime Video, Disney+Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now Display: Quantum Dot Technology | Wide Color Gamut | 8 Bit + FRC Color Depth | 3000:1 Native Contrast Ratio | 3D Digital Comb Filter | MPEG and Mosquito noise reduction | 4K upscaling Picture Quality Enhancement | Dolby Vision | HDR 10+ Decoding Warranty Information: 2 Year Comprehensive Warranty on product provided by Toshiba from date of purchase. › See more product details"
B0C3BZZND8,TOSHIBA 108 cm (43 inches) 4K Ultra HD Smart LED Google TV 43C350MP (Silver),"₹24,999",https://m.media-amazon.com/images/I/815FE0UOAWL._AC_UY218_.jpg," Resolution : 4K Ultra HD (3840x2160) | Refresh Rate : 60 Hertz | ALLM VRR Supported | Bezel-less Design Connectivity: 3 HDMI ports to connect set top box, Blu Ray players, gaming console (HDMI 1 eARC supported) | 2 USB ports to connect hard drives and other USB devices | Dual-band Wi-Fi | Bluetooth 5.0 Sound : 24 Watts Output powered by REGZA Power Audio| Dolby Atmos | Dolby Digital for remarkable sound quality Smart TV features: Google TV OS with Watchlist | Google Assistant | Chromecast, Miracast, DLNA, Airplay | Auto Low Latency Mode for VRR | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now Display :10 bit A+ Grade Panel | REGZA Engine 4K | Bezel-less Ultra Slim Display Design | Decoding of Dolby Vision, HDR10, HLG | 1 Billion Colours | ALLM for VRR | MEMC › See more product details"
B0C4DPCKDJ,TOSHIBA 80 cm (32 inches) V Series HD Ready Smart Android LED TV 32V35MP (Black),"₹13,499",https://m.media-amazon.com/images/I/91mEggflnFL._AC_UY218_.jpg," Resolution: HD Ready (1366x768) | Refresh Rate: 60 hertz | 178 Degree wide viewing angle | Bezel-less Design Connectivity: 2 HDMI ports to connect set top box, Blu-Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices | 3.5mm to connect your headphones | Bluetooth Sound: 20 Watts Powerful Stereo Speakers | Dolby Audio | DTS Virtual: X for remarkable sound quality Smart TV Features : Certified Android TV 11 OS| Chromecast built-in | Miracast | Supported Apps: Prime Video | Netflix | Disney + Hotstar | YouTube | Apple TV | 5000+ apps from Play Store| Quad core processor | Dual band Wi-Fi | 1GB RAM + 8GB Storage Display: A+ Grade LED panel | REGZA picture engine | Smooth Motion | High Contrast | Ultra bright screen for flawless picture quality even in bright rooms › See more product details"
B0B9XJL3RN,VU 126 cm (50 inches) The GloLED Series 4K Smart LED Google TV 50GloLED (Grey),"₹32,999",https://m.media-amazon.com/images/I/71ep8pVlgyL._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840x2160) | Refresh Rate: 60 hertz | 178 Degree wide viewing angle Connectivity: 3 HDMI ports to connect set top box, Blue Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices | 2.4/5GHz WiFi | HDMI CEC & eARC/ARC | Bluetooth 5.1 Sound : 104 Watt DJ Sound | Built-in Subwoofer | Dolby Atmos | Full range 4 Speaker | 1 Subwoofer | Surround Sound | Bass Boost Smart TV Features : Google TV | Watchlist | Kids Mode | Google play store | Handsfree Mic | ActiVoice Remote Control | Hotkeys on Remote Control | Chromecast Built-In Display : 4K Glo PanelI94% NTSC Color VolumeIDolby Vision IQIHDR10+IHLGIAI PQ EngineIDynamic Backlight ControlIAmbient Light SensorIMEMCIMotion EnhancementIDigital Noise ReductionIActive ContrastIAdvanced Cricket ModeICinema Mode IVRRIALLMIGame ModeIResolution 3840 x 2160 Warranty Information: 1-year warranty provided by the manufacturer from date of purchase Installation/Wall mounting/Demo will be arranged by AHS Team. For any other information, please contact VU support (Please visit brand website for tollfree numbers) and provide product's model name as well as seller's details mentioned on the invoice Easy Returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description › See more product details"
B09F6S8BT6,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),"₹14,990",https://m.media-amazon.com/images/I/71RxCmvnrbL._AC_UY218_.jpg," Resolution: HD Ready (1366x768) | Refresh Rate: 60 hertz Connectivity: 2 HDMI ports to connect set top box, Blu Ray players, gaming console | 1 USB ports to connect hard drives and other USB devices Sound : 20 Watts Output | Dolby Digital Plus Smart TV Features : Personal Computer | Screen Share | Music System | Content Guide | Connect Share Movie Display : LED Panel | Mega Contrast | PurColor | HD Picture Quality | Slim & Stylish Design Warranty Information: 1 year comprehensive warranty plus additional 1 years on panel by brand from date of invoice › See more product details"
B0CCYKYZW8,Acer 127 cm (50 inches) H PRO Series 4K Ultra HD Smart LED Google TV AR50GR2851UDPRO (Black),"₹31,999",https://m.media-amazon.com/images/I/81SJwKq1m4L._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 Hertz | 178 Degree wide viewing angle Connectivity: Dual band Wifi | 2 way Bluetooth | HDMI ports 2.1 x 3 (HDMI 1 supports eARC) to connect personal computer, laptop, set top box, Blu-ray speakers or a gaming console | USB ports 2.0 x 1, 3.0 x 1 to connect hard drives or other USB device Sound: 76 Watts PRO Speakers | Dolby Atmos | Dual Amplifier | Dual Woofer | Dual Tweeter Smart Tv Features: Google TV | Content Recommendations | Watchlist | Personal Profile | Google Assistant | Chromecast built-in | Voice enabled Smart Remote | Hotkeys for Quick Access - Netflix, Prime Video, YouTube, Disney+Hotstar | 5 Picture Mode | 2GB RAM | 16GB Storage | 64bit Quad Core Processor Display: 4K HDR | HDR10 with HLG | Dolby Vision | 4K Upscaling | MEMC | Dynamic Signal Calibration | Black Level Augmentation | 1.07 Billion Colours | Wide Colour Gamut | Super Brightness | Micro Dimming | Blue Light Reduction | 178 Degree Wide Viewing Angle Warranty Information: 1 year comprehensive warranty and 2 years panel warranty provided by the manufacturer from date of purchase › See more product details"
B095JPKPH3,OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black),"₹49,999",https://m.media-amazon.com/images/I/61WXPPeQLhL._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840x2160) | Refresh Rate : 60 Hertz | 178 Degree wide viewing angle Connectivity: 3 HDMI ports (HDMI 2.1 Compatible, HDMI 1 supports eARC) to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices Sound : 30 Watts Output | Co-tuned with Dynaudio | Dolby Audio Smart TV Features : Android TV 10 ｜Hands-free voice control with Speak Now | Google Assistant | OnePlus Connect 2.0 | OxygenPlay 2.0 | Data Saver Plus | Kids Mode | Game Mode, Dimension (Without Stand) - 1.448m*7.88cm*83.8cm Display : 1 billion colors | Gamma Engine | HDR10+ certified, HDR10, HLG | MEMC | Bezel-less design | 95.3% Screen to Body Ratio Warranty Information: 1 year comprehensive warranty and additional 1 year on panel provided by the manufacturer from date of purchase › See more product details"
B0CH31C1BR,Xiaomi 125 cm (50 inches) X 4K Dolby Vision Series Smart Google TV L50M8-A2IN (Black),"₹32,999",https://m.media-amazon.com/images/I/71yUe9yiJBL._AC_UY218_.jpg," Resolution : 4K Ultra HD (3840 x 2160) Resolution | Refresh Rate : 60 Hertz | Viewing angle : 178 degrees Connectivity: Dual Band Wi-Fi | 3 HDMI | 2 USB ports| Optical port| AV port| Ethernet port | 3.5 mm jack | Bluetooth 5.0 Sound: 30 Watts Output | Dolby Audio | DTS-X | DTS Virtual: X Smart TV Features: Google TV, Built-In WiFi, Chromecast built-in, 2GB RAM, 8GB ROM, Supported Apps: Netflix, Prime Video, YouTube, Zee5, etc., MEMC Engine , eARC (Dolby Atmos Pass-through), ALLM (Auto Low Latency Mode), and Google Assistant Operation Display: 4K Dolby Vision | HDR 10 | HLG | Reality Flow MEMC | Vivid Picture Engine | Wide Colour Gamut- DCI-P3 94% (typ) Warranty Information: 1 Year Warranty on Product and 2 Years Warranty on Panel › See more product details"
B0C1GX5RVW,Samsung 108 cm (43 inches) Crystal iSmart 4K Ultra HD Smart LED TV UA43CUE60AKLXL (Black),"₹30,990",https://m.media-amazon.com/images/I/81s35LoX36L._AC_UY218_.jpg," Resolution : 4K Ultra HD (3840 x 2160) | Refresh Rate : 50 Hertz Connectivity : 3 HDMI ports to connect set top box or gaming console | 1 USB ports to connect hard drives or other USB devices | Ethernet | Wi-fi | Bluetooth Sound: 20W Output- 2CH | Powerful Speakers | OTS Lite | Adaptive Sound | Dual Audio Support (Bluetooth) | Buds Auto Switch Smart TV Features : Supported apps: Netflix, Prime Video, YouTube, etc. |Screen mirroring |Universal Guide |Media Home | Tap View | Mobile Camera Support | AI Speaker |Easy Setup | App Casting | Wireless DeX | SmartThings | Smart Hub | IoT Sensor |Web Browser Display : 4K Ultra HD Smart Panel | Crystal Processor 4K | Pur Color | HDR 10+ | Mega Contrast UHD Dimming | 3-Side Bezel-less | Motion Xcelerator | Contrast Enhancer | Filmmaker Mode Warranty Information: 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase › See more product details"
B0C4YBN5DS,Acer 127 cm (50 inches) Advanced I Series 4K Ultra HD Smart LED Google TV AR50GR2851UDFL (Black),"₹27,999",https://m.media-amazon.com/images/I/51ely4PtLPL._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840x2160) | Refresh Rate: 60 Hertz | 178 Degree wide viewing angle Connectivity: Dual band Wifi | 2 way Bluetooth | HDMI ports 2.1 x 3 (HDMI 1 supports eARC) to connect personal computer, laptop, set top box, Blu-ray speakers or a gaming console | USB ports 2.0 x 1, 3.0 x 1 to connect hard drives or other USB device Sound: 36 Watts Output | Dolby Atmos | High Fidelity Speakers | 5 Sound Modes - Stadium, Standard, Movie, Music, Speech Smart Tv Features: Google TV | Content Recommendations | Watchlist | Personal Profile | Google Assistant | Chromecast built-in | Voice enabled Smart Remote | Hotkeys for Quick Access - Netflix, Prime Video, YouTube, Disney+Hotstar | 5 Picture Mode | 2GB RAM | 16GB Storage | 64bit Quad Core Processor Display : Dolby Vision | MEMC | 1.07 Billion colours | Wide Colour Gamut | Intelligent Frame Stabilization Engine | Dynamic Signal Calibration | HDR10 with HLG | UHD Upscaling | Super Brightness | Micro Dimming | Blue Light Reduction | 178 degree Wide viewing angle Warranty Information: 1 year comprehensive warranty provided by the manufacturer from date of purchase › See more product details"
B0CH33945T,Xiaomi 108 cm (43 inches) X Series 4K Ultra HD Smart Google TV L43M8-A2IN (Black),"₹26,490",https://m.media-amazon.com/images/I/71L+JnVXFTL._AC_UY218_.jpg," Resolution : 4K Ultra HD (3840 x 2160) | Refresh Rate : 60 Hertz | Viewing angle : 178 degrees Connectivity: Dual Band Wi-Fi | Connectivity: 3 HDMI ports to connect set top box, Blu-ray speakers or gaming console | 2 USB ports to connect hard drives or other USB devices| Optical port| AV port| Ethernet port | 3.5 mm jack | Bluetooth 5.0 Sound: 30 Watts Output | Dolby Audio | DTS-X | DTS Virtual: X Smart TV Features: Google TV, Built-In WiFi, Chromecast built-in, 2GB RAM, 8GB ROM, Supported Apps: Netflix, Prime Video, YouTube, Zee5, etc., MEMC Engine , eARC (Dolby Atmos Pass-through), ALLM (Auto Low Latency Mode), and Google Assistant Operation Display: 4K Dolby Vision | HDR 10 | HLG | Reality Flow MEMC | Vivid Picture Engine | Wide Colour Gamut- DCI-P3 94% (typ) › See more product details"
B0B9WXT7W3,Hisense 126 cm (50 inches) Tornado 2.0 Series 4K Ultra HD Smart LED Google TV 50A7H (Metal Gray),"₹31,999",https://m.media-amazon.com/images/I/612psWAS7cL._AC_UY218_.jpg," Google TV| Google Assistant | Chromecast, Miracast, DLNA | Auto Low Latency Mode for VRR | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now › See more product details"
B0CLY7L2BM,Hisense 108 cm (43 inches) 4K Ultra HD Smart QLED TV 43E7K (Black),"₹24,999",https://m.media-amazon.com/images/I/71VCUXk4ZkL._AC_UY218_.jpg," Resolution : 4K Ultra HD (3840x2160) | Refresh Rate : 60 Hert | ALLM VRR 48-60 Hz Supported Connectivity: 3 HDMI ports to connect set-top box, Blu Ray players, gaming console (HDMI 1 eARC supported) | 2 USB 2.0 port to connect hard drives and other USB devices | Dual-band Wi-Fi | Bluetooth Sound : Powerful 24 Watts Output speakers | Dolby Atmos for remarkable sound quality Smart TV features: Auto Low Latency Mode for VRR | Quad-core processor |Supported Apps: Netflix, Youtube, JioCinema, Prime Video etc. Display : 90% DCI-P3 Wide Colour Gamut| Bezel-less Floating Display Design| VRR& ALLM | Dolby Vision, HDR10, HLG | 1 Billion Colours | MEMC Warranty Information: 2 year warranty provided by the manufacturer from date of purchase › See more product details"
B0D1V9PM7D,Toshiba 108 cm (43 inches) 4K Ultra HD Smart QLED TV 43C450ME (Silver),"₹27,999",https://m.media-amazon.com/images/I/81ccUv3fepL._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840 x 2160) QLED TV | Refresh Rate: 60 hertz | HDR game mode with ALLM VRR Supported | Bezel-less Design Connectivity: 3 HDMI ports to connect set top box (HDMI 1 eARC supported) | 2 USB ports to connect hard drives and other USB devices | Built- in WiFi | Bluetooth 4.2 | Ethernet RJ45 | 3.5mm earphone Jack Sound: 24 Watts Audio Output | Dobly Atoms | Dolby MS12 Sound Processing | User Equalizer | MPEG-H Audio Smart TV Features: Vidaa TV | Built-in Vidaa Voice Control and Voice Assistant | Screen Sharing | Airplay | Built-in Amazon Alexa | Auto Low Latency Mode for VRR | AI Picture Quality | Supported Apps: Netflix, YouTube, Prime Video, Disney+Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now Display: Quantum Dot Technology | Wide Color Gamut | 8 Bit + FRC Color Depth | 3000:1 Native Contrast Ratio | 3D Digital Comb Filter | MPEG and Mosquito noise reduction | 4K upscaling Picture Quality Enhancement | Dolby Vision | HDR 10+ Decoding Warranty Information: 2 Year Comprehensive Warranty on product provided by Toshiba from date of purchase. › See more product details"
B0BP7JLSK1,"Kodak 139 Cm (55 Inches) Matrix Series 4K Ultra Hd Smart QLED Google Tv 55Mt5022, Black","₹30,999",https://m.media-amazon.com/images/I/81zlF3XIJ3L._AC_UY218_.jpg," Resolution : 4K Ultra HD (3840 x 2160) Resolution | Refresh Rate : 60 Hertz Connectivity: Dual Band Wi-Fi | 3 HDMI ports to connect latest gaming consoles, set top box, Blu-ray Players | 2 USB ports to connect hard drives and other USB devices | Bluetooth | Ethernet Sound: 40 Watts Output | Dolby Atmos | DTS-HD Smart TV Features : Google TV | Kids Mode with Parental Lock | 300+ Free Live Channels | Universal search | 10000+ Supported Apps and Games | Netflix|Prime Video|Disney+Hotstar|Youtube|Apple TV|Zee5|Voot Display: 4K HDR | HDR10+ | HLG | MEMC | QLED display with Dolby Vision and AMO Technology featuring 1.1 Billion Colors Warranty Information: 1 year comprehensive warranty on product › See more product details"
B0CQ82VV27,Blaupunkt 126 cm (50 inches) Cyber Sound G2 Series 4k Ultra HD LED Google TV 50CSGT7022 (Black),"₹25,999",https://m.media-amazon.com/images/I/715cY0NcX2L._AC_UY218_.jpg," Resolution : 4K Ultra HD (3840 x 2160)| Refresh Rate : 60 Hertz;Connectivity: Dual Band Wi-Fi | 3 HDMI ports to connect latest gaming consoles, set top box, Blu-ray Players | 2 USB ports to connect hard drives and other USB devices | eARC | Ethernet Sound: 60 Watts Output | Dolby Atmos Smart TV Features: Google TV OS | In-Built WiFi | Screen Mirroring | Supported Apps: Netflix, Prime Video, YouTube, etc.| Hand free Voice Control and Google Assistant Operation Display: 4K HDR; Warranty Information: 1 year warranty on Product and 6 months on Accessories Response Time: 10 Milliseconds; Water Resistance Level: Not Water Resistant; Connector Type: Bluetooth; Warranty Type: Onsite; Memory Storage Capacity: 16 GB › See more product details"
