Product ID,Product Name,Price,Images,About this Item
B0CW3JRLH1,"Xiaomi 14 (Black, 12GB RAM, 512GB Storage) | 50MP Leica Professional Optics | 120 Hz 1.5K LTPO AMOLED | SD 8 Gen 3 Hyper OS","₹69,999",https://m.media-amazon.com/images/I/714PYaZXuiL._AC_UY218_.jpg," 50MP Leica professional optics helps in capture images in great detail. Light Fusion 900 image sensor with extremely high dynamic range for clear backlit shots. The 50MP Telephoto-Macro (75mm Leica portrait) and 50MP Ultra-wide lens enables you to capture in different perspectives. Xiaomi 14 can supports 8K video recording and also can record in Dolby Vision for a professional cinematography experience The 6.36 inch 1.5K 120Hz LTPO AMOLED display with a peak brightness of 3000nits meets the most demanding needs and provides the best viewing experience. The display reproduces 68 Billion+ colours with DC dimming across the brightness range. It is protected by Corning Gorilla Glass Victus Xiaomi 14 boots with Xiaomi's HyperOS out of the box. HyperOS is based on Android 14 The flagship Snapdragon 8 Gen 3, 4nm processor is designed to provide groundbreaking performance. The processor is coupled with fast UFS 4.0 Storage and LPDDR5X RAM for extreme performance. The Xiaomi IceLoop, a proprietory cooling system helps in keeping the phone temperatures in check even at peak performance Xiaomi 14 Supports upto 90W of Wired fast charging amd 50W of Fast wireless charging. 120W Hypercharger provided in the box. › See more product details"
B0D3VCCNPR,"realme narzo N53 (Feather Black, 4GB+64GB)","₹8,899",https://m.media-amazon.com/images/I/71yjpDg0cML._AC_UY218_.jpg, Realme Narzo N53 4 GB RAM | 64 GB ROM 17.12 cm (6.74 inch) Full HD Display 50MP Rear Camera 5000 mAh Battery › See more product details
B0CB6BZ244,"Samsung Galaxy Z Flip5 5G AI Smartphone (Graphite, 8GB RAM, 256GB Storage)","₹96,999",https://m.media-amazon.com/images/I/71U+YdsvMPL._AC_UY218_.jpg," Style and function that fits in your pocket. It's a pocket-sized statement piece. Small but mighty when folded, this phone is compact enough to fit in your palm, but leaves a big impression with sleek, hazy colors that match your vibe. Our toughest Samsung Galaxy foldables ever. The world’s first water-resistant foldable smartphones have never been so strong. These scratch-defying devices are our toughest ever with exclusive Corning Gorilla Glass Victus2 on the outside and the super durable Ultra Thin Glass on the inside. And the hinge is protected by Armor Aluminum — our toughest aluminum frame. Cameras that capture life with new perspective. Take advantage of this camera phone’s agile angles. Quick Shot lets you shoot a selfie right from the Cover Screen, even allowing a ratio change to show you the full frame before you shoot. Or unfold and take position with FlexCam holding up the camera so you can get a hands-free group shot or selfie at mind-blowing perspectives. Faster charging speed. Longer battery life. An upgraded 4nm processor works with the long-lasting 3700mAh (typical) battery to power through the hours. When it's low, plug in for Super Fast Charging, or bypass the cord with Fast Wireless Charging 2.0 With all that power to spare, you can even share a charge with your friend or your earbuds with Wireless PowerShare. › See more product details"
B0D4R3C12S,I-Phone 6 64GB Original Smartphone (Gold Sealed),"₹15,999",https://m.media-amazon.com/images/I/613nYpO71gL._AC_UY218_.jpg," Design: The iPhone 6s features a sleek and elegant design crafted from aluminum with curved edges and a slim profile, available in various colors including Space Gray, Silver, Gold, and Rose Gold. Display: Equipped with a 4.7-inch Retina HD display, providing vibrant colors, sharp images, and excellent brightness levels for an immersive viewing experience. Performance: Powered by Apple's A9 chip and M9 motion coprocessor, the iPhone 6s delivers smooth and efficient performance, whether multitasking, gaming, or running demanding applications. 3D Touch: Introduces innovative 3D Touch technology, allowing users to interact with their device in new ways by sensing pressure to enable quick actions, peek and pop previews, and contextual menus. Camera: Features a 12-megapixel rear camera with improved autofocus, optical image stabilization, and the ability to capture 4K video. The front-facing 5-megapixel camera supports Retina Flash for brighter selfies. Touch ID: Incorporates Touch ID fingerprint sensor for secure and convenient authentication, enabling users to unlock their device, authorize payments, and access secure apps with just a touch. iOS: Runs on iOS, providing access to a vast ecosystem of apps, games, and services through the App Store, while offering regular updates for enhanced security, features, and performance optimizations. 1 YEAR WARRANTY › See more product details"
B0CQPP6JTH,"OnePlus 12 (Flowy Emerald, 16GB RAM, 512GB Storage)","₹69,999",https://m.media-amazon.com/images/I/61BAuSC0UnL._AC_UY218_.jpg," Pro-Level Hasselblad Camera System: Primary 50MP Sony's LYT-808 with OIS - 64 MP 3X Periscope Telephoto for studio-level portraits - 48 MP Ultra-wide 114° Fov Elite, Long-lasting Performance - Qualcomm Snapdragon 8 Gen 3 Mobile Platform - Software-assisted platform for Optimization - Keep apps active for up to 72 hours without reloading - Up to 3 hours of heavy gaming Pristine 2K Display with Aqua Touch: - 2K 120 Hz ProXDR Display with advanced LTPO for brighter, more vibrant visuals - Eye Care certified by TÜV Rheinland - Aqua Touch helps you stay swiping, even with wet hands Operating System: OxygenOS based on Android 14 Ultra fast charging, unwired: - Amp up your power with the 5400 mAh battery, wired 100W SUPERVOOC - Ultra-fast 50W wireless charging - 19 hours of YouTube playback › See more product details"
B0BTYWFXKC,"Samsung Galaxy S23 Ultra 5G (Green, 12GB, 256GB Storage)","₹92,799",https://m.media-amazon.com/images/I/51hqXIAVXAL._AC_UY218_.jpg," CAPTURE THE NIGHT IN LOW LIGHT: Whether you’re headed to a concert or romantic night out, there’s no such thing as bad lighting with Night Mode; Galaxy S23 Ultra lets you capture epic content in any setting with stunning Nightography HIGHEST PHONE CAMERA RESOLUTION: Create crystal-clear content worth sharing with Galaxy S23 Ultra’s 200MP camera — the highest camera resolution on a phone; Whether you’re posting or printing, Galaxy S23 Ultra always does the moment justice STUNNINGLY SMOOTH VIDEO: Capture incredibly smooth video during life’s most exciting moments; With Video Stabilization, this smartphone easily records daytime outdoor adventures or those spur-of-the-moment dance parties at night WRITE, DRAW, CREATE w/ S PEN: Whether you’re in Samsung Note, Microsoft Office or Google Suite, with the built-in S Pen, you can convert handwriting to text, share your creations live and keep everything on your Galaxy S23 Ultra device SNAP PICS w/ S PEN: Capture epic selfies and beautiful photos with the click of your S Pen; Simply open up the camera app and click the button on the S Pen instead of the screen; Getting that great shot just got easier › See more product details"
B0C9J97S7Q,Redmi 12 5G Jade Black 8GB RAM 256GB ROM,"₹14,499",https://m.media-amazon.com/images/I/71tCOhEigtL._AC_UY218_.jpg," Snapdragon 4 Gen 2 Mobile Platform : Power efficient 4nm architecture | 16GB of RAM including 8GB Virtual Display: Large 17.24cm FHD+ 90Hz AdaptiveSync display with Corning Gorilla Glass 3 Protection Camera: 50MP f/1.8 AI Dual camera with classic film filters, Film Frame, Portrait, Night Mode, 50MP mode, Time-lapse, Google lens | 8MP Selfie camera 5000mAh(typ) battery with 22.5W charger in-box MIUI Dialer | MIUI 14 with Android 13 | Side fingerprint | IR blaster | 3.5mm Audio jack | IP53 rating › See more product details"
B0B9YK24TF,"Nokia 2660 Flip 4G Volte keypad Phone with Dual SIM, Dual Screen, inbuilt MP3 Player & Wireless FM Radio | Black","₹4,399",https://m.media-amazon.com/images/I/61RBrScYUSL._AC_UY218_.jpg," Big buttons, big sound, and a big 2.8” primary display Zoom UI for easy use Battery-life that lasts for weeks Flip-functionality for answering or ending a call with a simple flip Emergency button for contacting up to 5 people › See more product details"
B0CQYMVLQ4,"OnePlus 12R (Cool Blue, 8GB RAM, 128GB Storage)","₹39,990",https://m.media-amazon.com/images/I/717JX3femML._AC_UY218_.jpg," Fast & Smooth for years: Snapdragon 8 Gen 2 Mobile Platform, Up to 16GB of LPDDR5X RAM with RAM-Vita - Dual Cryo-velocity VC Cooling System, TÜV SÜD 48-Month Fluency Rating A Pristine Display with Aqua Touch: Super-Bright 1.5K LTPO ProXDR Display with Dolby Vision, and a DisplayMate A+ rating, Intellignent Eye Care certified by TÜV Rheinland, 4500 nits Peak Brightness, Aqua Touch helps you stay swiping, even with wet hands Computational Photography That's Incomparable: RAW HDR Algorithm, 50MP Sony IMX890 Camera and Ultra-wide Camera 112° FoV Sony IMX355, Ultra-Clear Image Quality Our Longest-Lasting Battery Ever: 5500 mAh Battery with 100W SUPERVOOC, Paired with our advanced Battery Health Engine for longevity Smoother and more stable connectivity: WiFi 7 Ready, Enhanced Wi-Fi, Lower gaming latency, Reduced network recovery time. › See more product details"
B0C9QS5G2R,"OnePlus Nord CE 3 5G (Aqua Surge, 8GB RAM, 128GB Storage)","₹18,999",https://m.media-amazon.com/images/I/6175SlKKECL._AC_UY218_.jpg," Camera: 50MP Main Camera with Sony IMX890 (OIS supported), 8MP Ultrawide Camera with Sony IMX355 (FOV: 112 degree) and 2MP Macro lens; 16MP Front (Selfie) Camera Camera Features: Ultra Steady Mode, Dual-view Video, HDR, Nightscape, Portrait Mode, Video Portrait, Pano, Macro, Slo-mo, Time-lapse, Text-scanner, Retouching, Filters, Google Lens, Extra HD, Pro Mode Display: 6.7 Inches; 120 Hz AMOLED FHD+, Resolution: 2412 x 1080 pixels; HDR 10+, sRGB, 10-bit Color Depth, 93.4% Screen to body ratio Operating System: OxygenOS 13 based on Android 13.1 Processor: Qualcomm Snapdragon 782G Mobile Platform › See more product details"
