Product ID,Product Name,Price,Images,About this Item
B09G9HD6PD,Apple iPhone 13 (128GB) - Midnight,"₹48,999",https://m.media-amazon.com/images/I/61VuVU94RnL._AC_UY218_.jpg," 15 cm (6.1-inch) Super Retina XDR display Cinematic mode adds shallow depth of field and shifts focus automatically in your videos Advanced dual-camera system with 12MP Wide and Ultra Wide cameras; Photographic Styles, Smart HDR 4, Night mode, 4K Dolby Vision HDR recording 12MP TrueDepth front camera with Night mode, 4K Dolby Vision HDR recording A15 Bionic chip for lightning-fast performance"
B0CHX1W1XY,Apple iPhone 15 (128 GB) - Black,"₹71,290",https://m.media-amazon.com/images/I/71657TiFeHL._AC_UY218_.jpg," DYNAMIC ISLAND COMES TO IPHONE 15 — Dynamic Island bubbles up alerts and Live Activities — so you don’t miss them while you’re doing something else. You can see who’s calling, track your next ride, check your flight status, and so much more. INNOVATIVE DESIGN — iPhone 15 features a durable color-infused glass and aluminum design. It’s splash, water, and dust resistant. The Ceramic Shield front is tougher than any smartphone glass. And the 6.1"" Super Retina XDR display is up to 2x brighter in the sun compared to iPhone 14. 48MP MAIN CAMERA WITH 2X TELEPHOTO — The 48MP Main camera shoots in super-high resolution. So it’s easier than ever to take standout photos with amazing detail. The 2x optical-quality Telephoto lets you frame the perfect close-up. NEXT-GENERATION PORTRAITS — Capture portraits with dramatically more detail and color. Just tap to shift the focus between subjects — even after you take the shot. POWERHOUSE A16 BIONIC CHIP — The superfast chip powers advanced features like computational photography, fluid Dynamic Island transitions, and Voice Isolation for phone calls. And A16 Bionic is incredibly efficient to help deliver great all-day battery life."
B09G9BL5CP,Apple iPhone 13 (128GB) - Blue,"₹48,999",https://m.media-amazon.com/images/I/71xb2xkN5qL._AC_UY218_.jpg," 15 cm (6.1-inch) Super Retina XDR display Cinematic mode adds shallow depth of field and shifts focus automatically in your videos Advanced dual-camera system with 12MP Wide and Ultra Wide cameras; Photographic Styles, Smart HDR 4, Night mode, 4K Dolby Vision HDR recording 12MP TrueDepth front camera with Night mode, 4K Dolby Vision HDR recording A15 Bionic chip for lightning-fast performance"
B09G9HD6PD,Apple iPhone 13 (128GB) - Midnight,"₹48,999",https://m.media-amazon.com/images/I/61VuVU94RnL._AC_UY218_.jpg," 15 cm (6.1-inch) Super Retina XDR display Cinematic mode adds shallow depth of field and shifts focus automatically in your videos Advanced dual-camera system with 12MP Wide and Ultra Wide cameras; Photographic Styles, Smart HDR 4, Night mode, 4K Dolby Vision HDR recording 12MP TrueDepth front camera with Night mode, 4K Dolby Vision HDR recording A15 Bionic chip for lightning-fast performance"
B09V4B6K53,Apple iPhone 13 (128GB) - Green,No price,https://m.media-amazon.com/images/I/61-r9zOKBCL._AC_UY218_.jpg," 15 cm (6.1-inch) Super Retina XDR display Cinematic mode adds shallow depth of field and shifts focus automatically in your videos Advanced dual-camera system with 12MP Wide and Ultra Wide cameras; Photographic Styles, Smart HDR 4, Night mode, 4K Dolby Vision HDR recording 12MP TrueDepth front camera with Night mode, 4K Dolby Vision HDR recording A15 Bionic chip for lightning-fast performance"
B0BDK62PDX,Apple iPhone 14 (128 GB) - Blue,No price,https://m.media-amazon.com/images/I/61bK6PMOC3L._AC_UY218_.jpg," 15.40 cm (6.1-inch) Super Retina XDR display Advanced camera system for better photos in any light Cinematic mode now in 4K Dolby Vision up to 30 fps Action mode for smooth, steady, handheld videos Vital safety technology — Crash Detection calls for help when you can’t All-day battery life and up to 20 hours of video playback Industry-leading durability features with Ceramic Shield and water resistance A15 Bionic chip with 5-core GPU for lightning-fast performance. Superfast 5G cellular iOS 16 offers even more ways to personalise, communicate and share Show More"
B0CHX1W1XY,Apple iPhone 15 (128 GB) - Black,"₹71,290",https://m.media-amazon.com/images/I/71657TiFeHL._AC_UY218_.jpg," DYNAMIC ISLAND COMES TO IPHONE 15 — Dynamic Island bubbles up alerts and Live Activities — so you don’t miss them while you’re doing something else. You can see who’s calling, track your next ride, check your flight status, and so much more. INNOVATIVE DESIGN — iPhone 15 features a durable color-infused glass and aluminum design. It’s splash, water, and dust resistant. The Ceramic Shield front is tougher than any smartphone glass. And the 6.1"" Super Retina XDR display is up to 2x brighter in the sun compared to iPhone 14. 48MP MAIN CAMERA WITH 2X TELEPHOTO — The 48MP Main camera shoots in super-high resolution. So it’s easier than ever to take standout photos with amazing detail. The 2x optical-quality Telephoto lets you frame the perfect close-up. NEXT-GENERATION PORTRAITS — Capture portraits with dramatically more detail and color. Just tap to shift the focus between subjects — even after you take the shot. POWERHOUSE A16 BIONIC CHIP — The superfast chip powers advanced features like computational photography, fluid Dynamic Island transitions, and Voice Isolation for phone calls. And A16 Bionic is incredibly efficient to help deliver great all-day battery life."
B0CHX2F5QT,Apple iPhone 15 (128 GB) - Blue,"₹71,290",https://m.media-amazon.com/images/I/71d7rfSl0wL._AC_UY218_.jpg," DYNAMIC ISLAND COMES TO IPHONE 15 — Dynamic Island bubbles up alerts and Live Activities — so you don’t miss them while you’re doing something else. You can see who’s calling, track your next ride, check your flight status, and so much more. INNOVATIVE DESIGN — iPhone 15 features a durable color-infused glass and aluminum design. It’s splash, water, and dust resistant. The Ceramic Shield front is tougher than any smartphone glass. And the 6.1"" Super Retina XDR display is up to 2x brighter in the sun compared to iPhone 14. 48MP MAIN CAMERA WITH 2X TELEPHOTO — The 48MP Main camera shoots in super-high resolution. So it’s easier than ever to take standout photos with amazing detail. The 2x optical-quality Telephoto lets you frame the perfect close-up. NEXT-GENERATION PORTRAITS — Capture portraits with dramatically more detail and color. Just tap to shift the focus between subjects — even after you take the shot. POWERHOUSE A16 BIONIC CHIP — The superfast chip powers advanced features like computational photography, fluid Dynamic Island transitions, and Voice Isolation for phone calls. And A16 Bionic is incredibly efficient to help deliver great all-day battery life."
B0D45BSJ9R,Original Smartphone Compatible with Apple iPhone 6 Gold (64GB Storage with 1-Year Warranty),"₹15,999",https://m.media-amazon.com/images/I/61ZHnkyLSBL._AC_UY218_.jpg," Design: The iPhone 6s features a sleek and elegant design crafted from aluminum with curved edges and a slim profile, available in various colors including Space Gray, Silver, Gold, and Rose Gold. Display: Equipped with a 4.7-inch Retina HD display, providing vibrant colors, sharp images, and excellent brightness levels for an immersive viewing experience. Performance: Powered by Apple's A9 chip and M9 motion coprocessor, the iPhone 6s delivers smooth and efficient performance, whether multitasking, gaming, or running demanding applications. 3D Touch: Introduces innovative 3D Touch technology, allowing users to interact with their device in new ways by sensing pressure to enable quick actions, peek and pop previews, and contextual menus. Camera: Features a 12-megapixel rear camera with improved autofocus, optical image stabilization, and the ability to capture 4K video. The front-facing 5-megapixel camera supports Retina Flash for brighter selfies. Touch ID: Incorporates Touch ID fingerprint sensor for secure and convenient authentication, enabling users to unlock their device, authorize payments, and access secure apps with just a touch. iOS: Runs on iOS, providing access to a vast ecosystem of apps, games, and services through the App Store, while offering regular updates for enhanced security, features, and performance optimizations. 1 YEAR WARRANTY › See more product details"
B0CHXCR9CX,Apple iPhone 15 Plus (128 GB) - Black,"₹80,590",https://m.media-amazon.com/images/I/71zFRCcMS2L._AC_UY218_.jpg," DYNAMIC ISLAND COMES TO IPHONE 15 — Dynamic Island bubbles up alerts and Live Activities — so you don’t miss them while you’re doing something else. You can see who’s calling, track your next ride, check your flight status, and so much more. INNOVATIVE DESIGN — iPhone 15 Plus features a durable color-infused glass and aluminum design. It’s splash, water, and dust resistant. The Ceramic Shield front is tougher than any smartphone glass. And the 6.7"" Super Retina XDR display is up to 2x brighter in the sun compared to iPhone 14. 48MP MAIN CAMERA WITH 2X TELEPHOTO — The 48MP Main camera shoots in super-high resolution. So it’s easier than ever to take standout photos with amazing detail. The 2x optical-quality Telephoto lets you frame the perfect close-up. NEXT-GENERATION PORTRAITS — Capture portraits with dramatically more detail and color. Just tap to shift the focus between subjects — even after you take the shot. POWERHOUSE A16 BIONIC CHIP — The superfast chip powers advanced features like computational photography, fluid Dynamic Island transitions, and Voice Isolation for phone calls. And A16 Bionic is incredibly efficient to help deliver great all-day battery life."
